% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
14.411	4	1	1442	2	1	28	9422	0	0	0
14.421	4	1	1443	2	1	28	9422	0	0	0
14.461	4	1	1447	2	1	28	9422	0	0	0
14.471	4	1	1448	2	1	28	9422	0	0	0
14.511	4	1	1452	2	1	28	9422	0	0	0
14.518	4	1	1452	9	1	28	9422	0	0	0
14.521	4	1	1453	2	1	28	9422	0	0	0
14.561	4	1	1457	2	1	28	9422	0	0	0
14.571	4	1	1458	2	1	24	6882	0	0	0
14.611	4	1	1462	2	1	28	9422	0	0	0
14.621	4	1	1463	2	1	28	9422	0	0	0
14.661	4	1	1467	2	1	28	9422	0	0	0
14.668	4	1	1467	9	1	28	9422	0	0	0
14.671	4	1	1468	2	1	28	9422	0	0	0
14.678	4	1	1468	9	1	28	9422	0	0	0
14.711	4	1	1472	2	1	24	6882	0	0	0
14.721	4	1	1473	2	1	28	9422	0	0	0
14.761	4	1	1477	2	1	28	9422	0	0	0
14.771	4	1	1478	2	1	28	9422	0	0	0
14.811	4	1	1482	2	1	28	9422	0	0	0
14.821	4	1	1483	2	1	28	9422	0	0	0
14.861	4	1	1487	2	1	28	9422	0	0	0
14.871	4	1	1488	2	1	28	9422	0	0	0
14.878	4	1	1488	9	1	28	9422	0	0	0
14.911	4	1	1492	2	1	28	9422	0	0	0
14.921	4	1	1493	2	1	28	9422	0	0	0
14.928	4	1	1493	9	1	28	9422	0	0	0
14.961	4	1	1497	2	1	28	9422	0	0	0
14.968	4	1	1497	9	1	28	9422	0	0	0
14.971	4	1	1498	2	1	28	9422	0	0	0
15.011	4	1	1502	2	1	26	7708	0	0	0
15.021	4	1	1503	2	1	28	9422	0	0	0
15.061	4	1	1507	2	1	28	9422	0	0	0
15.071	4	1	1508	2	1	28	9422	0	0	0
15.111	4	1	1512	2	1	28	9422	0	0	0
15.121	4	1	1513	2	1	28	9422	0	0	0
15.161	4	1	1517	2	1	24	6882	0	0	0
15.171	4	1	1518	2	1	26	7708	0	0	0
15.211	4	1	1522	2	1	28	9422	0	0	0
15.221	4	1	1523	2	1	28	9422	0	0	0
15.261	4	1	1527	2	1	24	6882	0	0	0
15.271	4	1	1528	2	1	28	9422	0	0	0
15.311	4	1	1532	2	1	28	9422	0	0	0
15.321	4	1	1533	2	1	28	9422	0	0	0
15.361	4	1	1537	2	1	28	9422	0	0	0
15.371	4	1	1538	2	1	28	9422	0	0	0
15.411	4	1	1542	2	1	28	9422	0	0	0
15.421	4	1	1543	2	1	28	9422	0	0	0
15.461	4	1	1547	2	1	28	9422	0	0	0
15.471	4	1	1548	2	1	22	5861	0	0	0
15.511	4	1	1552	2	1	28	9422	0	0	0
15.521	4	1	1553	2	1	28	9422	0	0	0
15.561	4	1	1557	2	1	24	6882	0	0	0
15.571	4	1	1558	2	1	28	9422	0	0	0
15.578	4	1	1558	9	1	28	9422	0	0	0
15.611	4	1	1562	2	1	24	6882	0	0	0
15.621	4	1	1563	2	1	28	9422	0	0	0
15.628	4	1	1563	9	1	28	9422	0	0	0
15.661	4	1	1567	2	1	28	9422	0	0	0
15.671	4	1	1568	2	1	24	6882	0	0	0
15.711	4	1	1572	2	1	28	9422	0	0	0
15.721	4	1	1573	2	1	28	9422	0	0	0
15.761	4	1	1577	2	1	28	9422	0	0	0
15.771	4	1	1578	2	1	28	9422	0	0	0
15.811	4	1	1582	2	1	28	9422	0	0	0
15.821	4	1	1583	2	1	28	9422	0	0	0
15.861	4	1	1587	2	1	28	9422	0	0	0
15.871	4	1	1588	2	1	28	9422	0	0	0
15.911	4	1	1592	2	1	28	9422	0	0	0
15.921	4	1	1593	2	1	28	9422	0	0	0
15.961	4	1	1597	2	1	26	7708	0	0	0
15.971	4	1	1598	2	1	26	7708	0	0	0
16.011	4	1	1602	2	1	28	9422	0	0	0
16.018	4	1	1602	9	1	28	9422	0	0	0
16.021	4	1	1603	2	1	26	7708	0	0	0
16.061	4	1	1607	2	1	28	9422	0	0	0
16.071	4	1	1608	2	1	28	9422	0	0	0
16.111	4	1	1612	2	1	28	9422	0	0	0
16.121	4	1	1613	2	1	28	9422	0	0	0
16.161	4	1	1617	2	1	28	9422	0	0	0
16.171	4	1	1618	2	1	28	9422	0	0	0
16.211	4	1	1622	2	1	28	9422	0	0	0
16.221	4	1	1623	2	1	28	9422	0	0	0
16.261	4	1	1627	2	1	28	9422	0	0	0
16.271	4	1	1628	2	1	28	9422	0	0	0
16.311	4	1	1632	2	1	28	9422	0	0	0
16.318	4	1	1632	9	1	28	9422	0	0	0
16.321	4	1	1633	2	1	28	9422	0	0	0
16.328	4	1	1633	9	1	28	9422	0	0	0
16.361	4	1	1637	2	1	28	9422	0	0	0
16.371	4	1	1638	2	1	26	7708	0	0	0
16.411	4	1	1642	2	1	26	7708	0	0	0
16.421	4	1	1643	2	1	26	7708	0	0	0
16.461	4	1	1647	2	1	28	9422	0	0	0
16.471	4	1	1648	2	1	28	9422	0	0	0
16.511	4	1	1652	2	1	24	6882	0	0	0
16.521	4	1	1653	2	1	26	7708	0	0	0
16.561	4	1	1657	2	1	28	9422	0	0	0
16.571	4	1	1658	2	1	28	9422	0	0	0
16.611	4	1	1662	2	1	28	9422	0	0	0
16.621	4	1	1663	2	1	28	9422	0	0	0
16.628	4	1	1663	9	1	28	9422	0	0	0
16.661	4	1	1667	2	1	28	9422	0	0	0
16.668	4	1	1667	9	1	28	9422	0	0	0
16.671	4	1	1668	2	1	28	9422	0	0	0
16.711	4	1	1672	2	1	28	9422	0	0	0
16.721	4	1	1673	2	1	28	9422	0	0	0
16.761	4	1	1677	2	1	28	9422	0	0	0
16.771	4	1	1678	2	1	28	9422	0	0	0
16.811	4	1	1682	2	1	26	7708	0	0	0
16.821	4	1	1683	2	1	28	9422	0	0	0
16.861	4	1	1687	2	1	24	6882	0	0	0
16.871	4	1	1688	2	1	28	9422	0	0	0
16.911	4	1	1692	2	1	28	9422	0	0	0
16.921	4	1	1693	2	1	28	9422	0	0	0
16.961	4	1	1697	2	1	28	9422	0	0	0
16.971	4	1	1698	2	1	28	9422	0	0	0
17.011	4	1	1702	2	1	28	9422	0	0	0
17.021	4	1	1703	2	1	28	9422	0	0	0
17.061	4	1	1707	2	1	28	9422	0	0	0
17.071	4	1	1708	2	1	28	9422	0	0	0
17.111	4	1	1712	2	1	26	7708	0	0	0
17.121	4	1	1713	2	1	28	9422	0	0	0
17.161	4	1	1717	2	1	26	7708	0	0	0
17.171	4	1	1718	2	1	28	9422	0	0	0
17.211	4	1	1722	2	1	28	9422	0	0	0
17.221	4	1	1723	2	1	28	9422	0	0	0
17.261	4	1	1727	2	1	28	9422	0	0	0
17.271	4	1	1728	2	1	28	9422	0	0	0
17.278	4	1	1728	9	1	28	9422	0	0	0
17.311	4	1	1732	2	1	28	9422	0	0	0
17.318	4	1	1732	9	1	28	9422	0	0	0
17.321	4	1	1733	2	1	28	9422	0	0	0
17.361	4	1	1737	2	1	28	9422	0	0	0
17.371	4	1	1738	2	1	28	9422	0	0	0
17.411	4	1	1742	2	1	24	6882	0	0	0
17.421	4	1	1743	2	1	28	9422	0	0	0
17.461	4	1	1747	2	1	28	9422	0	0	0
17.471	4	1	1748	2	1	28	9422	0	0	0
17.511	4	1	1752	2	1	28	9422	0	0	0
17.518	4	1	1752	9	1	28	9422	0	0	0
17.521	4	1	1753	2	1	28	9422	0	0	0
17.561	4	1	1757	2	1	26	7708	0	0	0
17.571	4	1	1758	2	1	28	9422	0	0	0
17.611	4	1	1762	2	1	28	9422	0	0	0
17.621	4	1	1763	2	1	28	9422	0	0	0
17.661	4	1	1767	2	1	24	6882	0	0	0
17.671	4	1	1768	2	1	24	6882	0	0	0
17.711	4	1	1772	2	1	28	9422	0	0	0
17.721	4	1	1773	2	1	28	9422	0	0	0
17.761	4	1	1777	2	1	28	9422	0	0	0
17.771	4	1	1778	2	1	28	9422	0	0	0
17.811	4	1	1782	2	1	28	9422	0	0	0
17.821	4	1	1783	2	1	28	9422	0	0	0
17.861	4	1	1787	2	1	24	6882	0	0	0
17.871	4	1	1788	2	1	28	9422	0	0	0
17.911	4	1	1792	2	1	26	7708	0	0	0
17.921	4	1	1793	2	1	28	9422	0	0	0
17.928	4	1	1793	9	1	28	9422	0	0	0
17.961	4	1	1797	2	1	24	6882	0	0	0
17.971	4	1	1798	2	1	22	5861	0	0	0
18.011	4	1	1802	2	1	28	9422	0	0	0
18.018	4	1	1802	9	1	28	9422	0	0	0
18.021	4	1	1803	2	1	28	9422	0	0	0
18.028	4	1	1803	9	1	28	9422	0	0	0
18.061	4	1	1807	2	1	28	9422	0	0	0
18.071	4	1	1808	2	1	28	9422	0	0	0
18.111	4	1	1812	2	1	28	9422	0	0	0
18.118	4	1	1812	9	1	28	9422	0	0	0
18.121	4	1	1813	2	1	24	6882	0	0	0
18.161	4	1	1817	2	1	28	9422	0	0	0
18.171	4	1	1818	2	1	28	9422	0	0	0
18.211	4	1	1822	2	1	24	6882	0	0	0
18.221	4	1	1823	2	1	28	9422	0	0	0
18.261	4	1	1827	2	1	28	9422	0	0	0
18.271	4	1	1828	2	1	28	9422	0	0	0
18.311	4	1	1832	2	1	28	9422	0	0	0
18.321	4	1	1833	2	1	26	7708	0	0	0
18.361	4	1	1837	2	1	28	9422	0	0	0
18.371	4	1	1838	2	1	26	7708	0	0	0
18.411	4	1	1842	2	1	28	9422	0	0	0
18.421	4	1	1843	2	1	28	9422	0	0	0
18.461	4	1	1847	2	1	28	9422	0	0	0
18.468	4	1	1847	9	1	28	9422	0	0	0
18.471	4	1	1848	2	1	28	9422	0	0	0
18.478	4	1	1848	9	1	28	9422	0	0	0
18.511	4	1	1852	2	1	28	9422	0	0	0
18.521	4	1	1853	2	1	28	9422	0	0	0
18.561	4	1	1857	2	1	28	9422	0	0	0
18.571	4	1	1858	2	1	28	9422	0	0	0
18.611	4	1	1862	2	1	28	9422	0	0	0
18.621	4	1	1863	2	1	28	9422	0	0	0
18.661	4	1	1867	2	1	28	9422	0	0	0
18.671	4	1	1868	2	1	28	9422	0	0	0
18.711	4	1	1872	2	1	26	7708	0	0	0
18.721	4	1	1873	2	1	28	9422	0	0	0
18.761	4	1	1877	2	1	28	9422	0	0	0
18.771	4	1	1878	2	1	28	9422	0	0	0
18.811	4	1	1882	2	1	26	7708	0	0	0
18.821	4	1	1883	2	1	24	6882	0	0	0
18.861	4	1	1887	2	1	28	9422	0	0	0
18.871	4	1	1888	2	1	28	9422	0	0	0
18.911	4	1	1892	2	1	28	9422	0	0	0
18.921	4	1	1893	2	1	26	7708	0	0	0
18.961	4	1	1897	2	1	28	9422	0	0	0
18.971	4	1	1898	2	1	26	7708	0	0	0
19.011	4	1	1902	2	1	28	9422	0	0	0
19.021	4	1	1903	2	1	26	7708	0	0	0
19.061	6	1	1907	2	1	28	9422	0	0	0
19.071	6	1	1908	2	1	28	9422	0	0	0
19.111	6	1	1912	2	1	26	7708	0	0	0
19.121	6	1	1913	2	1	28	9422	0	0	0
19.161	6	1	1917	2	1	28	9422	0	0	0
19.171	6	1	1918	2	1	28	9422	0	0	0
19.211	6	1	1922	2	1	28	9422	0	0	0
19.221	6	1	1923	2	1	28	9422	0	0	0
19.261	6	1	1927	2	1	28	9422	0	0	0
19.268	6	1	1927	9	1	28	9422	0	0	0
19.271	6	1	1928	2	1	28	9422	0	0	0
19.311	6	1	1932	2	1	28	9422	0	0	0
19.321	6	1	1933	2	1	28	9422	0	0	0
19.361	6	1	1937	2	1	28	9422	0	0	0
19.371	6	1	1938	2	1	24	6882	0	0	0
19.411	6	1	1942	2	1	28	9422	0	0	0
19.421	6	1	1943	2	1	28	9422	0	0	0
19.461	6	1	1947	2	1	28	9422	0	0	0
19.471	6	1	1948	2	1	28	9422	0	0	0
19.511	6	1	1952	2	1	28	9422	0	0	0
19.521	6	1	1953	2	1	28	9422	0	0	0
19.561	6	1	1957	2	1	28	9422	0	0	0
19.571	6	1	1958	2	1	28	9422	0	0	0
19.578	6	1	1958	9	1	28	9422	0	0	0
19.611	6	1	1962	2	1	28	9422	0	0	0
19.621	6	1	1963	2	1	24	6882	0	0	0
19.661	6	1	1967	2	1	28	9422	0	0	0
19.671	6	1	1968	2	1	26	7708	0	0	0
19.711	6	1	1972	2	1	28	9422	0	0	0
19.721	6	1	1973	2	1	28	9422	0	0	0
19.761	6	1	1977	2	1	28	9422	0	0	0
19.771	6	1	1978	2	1	28	9422	0	0	0
19.811	6	1	1982	2	1	28	9422	0	0	0
19.821	6	1	1983	2	1	28	9422	0	0	0
19.861	6	1	1987	2	1	28	9422	0	0	0
19.871	6	1	1988	2	1	28	9422	0	0	0
19.911	6	1	1992	2	1	28	9422	0	0	0
19.921	6	1	1993	2	1	28	9422	0	0	0
19.961	6	1	1997	2	1	28	9422	0	0	0
19.971	6	1	1998	2	1	28	9422	0	0	0
20.011	6	1	2002	2	1	28	9422	0	0	0
20.021	6	1	2003	2	1	28	9422	0	0	0
20.061	6	1	2007	2	1	28	9422	0	0	0
20.071	6	1	2008	2	1	28	9422	0	0	0
20.111	6	1	2012	2	1	26	7708	0	0	0
20.121	6	1	2013	2	1	28	9422	0	0	0
20.161	6	1	2017	2	1	28	9422	0	0	0
20.171	6	1	2018	2	1	28	9422	0	0	0
20.211	6	1	2022	2	1	28	9422	0	0	0
20.221	6	1	2023	2	1	28	9422	0	0	0
20.261	6	1	2027	2	1	28	9422	0	0	0
20.271	6	1	2028	2	1	24	6882	0	0	0
20.311	6	1	2032	2	1	28	9422	0	0	0
20.318	6	1	2032	9	1	28	9422	0	0	0
20.321	6	1	2033	2	1	28	9422	0	0	0
20.361	6	1	2037	2	1	26	7708	0	0	0
20.371	6	1	2038	2	1	28	9422	0	0	0
20.411	6	1	2042	2	1	26	7708	0	0	0
20.421	6	1	2043	2	1	28	9422	0	0	0
20.461	6	1	2047	2	1	28	9422	0	0	0
20.471	6	1	2048	2	1	26	7708	0	0	0
20.511	6	1	2052	2	1	28	9422	0	0	0
20.521	6	1	2053	2	1	26	7708	0	0	0
20.561	6	1	2057	2	1	28	9422	0	0	0
20.571	6	1	2058	2	1	28	9422	0	0	0
20.611	6	1	2062	2	1	28	9422	0	0	0
20.621	6	1	2063	2	1	28	9422	0	0	0
20.661	6	1	2067	2	1	28	9422	0	0	0
20.671	6	1	2068	2	1	28	9422	0	0	0
20.711	6	1	2072	2	1	28	9422	0	0	0
20.721	6	1	2073	2	1	26	7708	0	0	0
20.761	6	1	2077	2	1	28	9422	0	0	0
20.771	6	1	2078	2	1	28	9422	0	0	0
20.811	6	1	2082	2	1	28	9422	0	0	0
20.818	6	1	2082	9	1	28	9422	0	0	0
20.821	6	1	2083	2	1	28	9422	0	0	0
20.861	6	1	2087	2	1	28	9422	0	0	0
20.871	6	1	2088	2	1	28	9422	0	0	0
20.911	6	1	2092	2	1	24	6882	0	0	0
20.921	6	1	2093	2	1	28	9422	0	0	0
20.961	6	1	2097	2	1	28	9422	0	0	0
20.971	6	1	2098	2	1	28	9422	0	0	0
21.011	6	1	2102	2	1	28	9422	0	0	0
21.021	6	1	2103	2	1	28	9422	0	0	0
21.061	6	1	2107	2	1	28	9422	0	0	0
21.071	6	1	2108	2	1	28	9422	0	0	0
21.111	6	1	2112	2	1	28	9422	0	0	0
21.121	6	1	2113	2	1	28	9422	0	0	0
21.161	6	1	2117	2	1	28	9422	0	0	0
21.171	6	1	2118	2	1	28	9422	0	0	0
21.211	6	1	2122	2	1	26	7708	0	0	0
21.221	6	1	2123	2	1	28	9422	0	0	0
21.261	6	1	2127	2	1	28	9422	0	0	0
21.271	6	1	2128	2	1	28	9422	0	0	0
21.311	6	1	2132	2	1	28	9422	0	0	0
21.321	6	1	2133	2	1	28	9422	0	0	0
21.361	6	1	2137	2	1	28	9422	0	0	0
21.371	6	1	2138	2	1	28	9422	0	0	0
21.411	6	1	2142	2	1	28	9422	0	0	0
21.421	6	1	2143	2	1	28	9422	0	0	0
21.461	6	1	2147	2	1	28	9422	0	0	0
21.471	6	1	2148	2	1	26	7708	0	0	0
21.511	6	1	2152	2	1	28	9422	0	0	0
21.521	6	1	2153	2	1	28	9422	0	0	0
21.561	6	1	2157	2	1	28	9422	0	0	0
21.571	6	1	2158	2	1	28	9422	0	0	0
21.611	6	1	2162	2	1	28	9422	0	0	0
21.621	6	1	2163	2	1	28	9422	0	0	0
21.661	6	1	2167	2	1	28	9422	0	0	0
21.671	6	1	2168	2	1	28	9422	0	0	0
21.711	6	1	2172	2	1	28	9422	0	0	0
21.721	6	1	2173	2	1	28	9422	0	0	0
21.761	6	1	2177	2	1	28	9422	0	0	0
21.771	6	1	2178	2	1	28	9422	0	0	0
21.811	6	1	2182	2	1	28	9422	0	0	0
21.818	6	1	2182	9	1	28	9422	0	0	0
21.821	6	1	2183	2	1	28	9422	0	0	0
21.861	6	1	2187	2	1	28	9422	0	0	0
21.868	6	1	2187	9	1	28	9422	0	0	0
21.871	6	1	2188	2	1	28	9422	0	0	0
21.911	6	1	2192	2	1	28	9422	0	0	0
21.921	6	1	2193	2	1	28	9422	0	0	0
21.928	6	1	2193	9	1	28	9422	0	0	0
21.961	6	1	2197	2	1	28	9422	0	0	0
21.971	6	1	2198	2	1	28	9422	0	0	0
22.011	6	1	2202	2	1	28	9422	0	0	0
22.021	6	1	2203	2	1	28	9422	0	0	0
22.061	6	1	2207	2	1	28	9422	0	0	0
22.071	6	1	2208	2	1	28	9422	0	0	0
22.111	6	1	2212	2	1	28	9422	0	0	0
22.121	6	1	2213	2	1	28	9422	0	0	0
22.161	6	1	2217	2	1	28	9422	0	0	0
22.171	6	1	2218	2	1	26	7708	0	0	0
22.211	6	1	2222	2	1	28	9422	0	0	0
22.221	6	1	2223	2	1	28	9422	0	0	0
22.261	6	1	2227	2	1	28	9422	0	0	0
22.268	6	1	2227	9	1	28	9422	0	0	0
22.271	6	1	2228	2	1	28	9422	0	0	0
22.311	6	1	2232	2	1	28	9422	0	0	0
22.321	6	1	2233	2	1	28	9422	0	0	0
22.361	6	1	2237	2	1	28	9422	0	0	0
22.371	6	1	2238	2	1	28	9422	0	0	0
22.411	6	1	2242	2	1	28	9422	0	0	0
22.421	6	1	2243	2	1	28	9422	0	0	0
22.461	6	1	2247	2	1	28	9422	0	0	0
22.471	6	1	2248	2	1	28	9422	0	0	0
22.511	6	1	2252	2	1	28	9422	0	0	0
22.521	6	1	2253	2	1	28	9422	0	0	0
22.561	6	1	2257	2	1	28	9422	0	0	0
22.571	6	1	2258	2	1	28	9422	0	0	0
22.611	6	1	2262	2	1	28	9422	0	0	0
22.621	6	1	2263	2	1	28	9422	0	0	0
22.661	6	1	2267	2	1	28	9422	0	0	0
22.671	6	1	2268	2	1	28	9422	0	0	0
22.711	6	1	2272	2	1	28	9422	0	0	0
22.721	6	1	2273	2	1	28	9422	0	0	0
22.761	6	1	2277	2	1	28	9422	0	0	0
22.771	6	1	2278	2	1	28	9422	0	0	0
22.811	6	1	2282	2	1	28	9422	0	0	0
22.821	6	1	2283	2	1	28	9422	0	0	0
22.861	6	1	2287	2	1	28	9422	0	0	0
22.871	6	1	2288	2	1	28	9422	0	0	0
22.911	6	1	2292	2	1	28	9422	0	0	0
22.921	6	1	2293	2	1	28	9422	0	0	0
22.961	6	1	2297	2	1	28	9422	0	0	0
22.971	6	1	2298	2	1	28	9422	0	0	0
23.011	6	1	2302	2	1	28	9422	0	0	0
23.021	6	1	2303	2	1	28	9422	0	0	0
23.028	6	1	2303	9	1	28	9422	0	0	0
23.061	6	1	2307	2	1	28	9422	0	0	0
23.071	6	1	2308	2	1	28	9422	0	0	0
23.111	6	1	2312	2	1	28	9422	0	0	0
23.121	6	1	2313	2	1	28	9422	0	0	0
23.161	6	1	2317	2	1	28	9422	0	0	0
23.171	6	1	2318	2	1	28	9422	0	0	0
23.211	6	1	2322	2	1	28	9422	0	0	0
23.221	6	1	2323	2	1	28	9422	0	0	0
23.261	6	1	2327	2	1	28	9422	0	0	0
23.271	6	1	2328	2	1	28	9422	0	0	0
23.311	6	1	2332	2	1	28	9422	0	0	0
23.321	6	1	2333	2	1	28	9422	0	0	0
23.361	6	1	2337	2	1	28	9422	0	0	0
23.371	6	1	2338	2	1	28	9422	0	0	0
23.411	6	1	2342	2	1	24	6882	0	0	0
23.421	6	1	2343	2	1	28	9422	0	0	0
23.461	6	1	2347	2	1	28	9422	0	0	0
23.471	6	1	2348	2	1	28	9422	0	0	0
23.511	6	1	2352	2	1	28	9422	0	0	0
23.521	6	1	2353	2	1	28	9422	0	0	0
23.561	6	1	2357	2	1	28	9422	0	0	0
23.571	6	1	2358	2	1	28	9422	0	0	0
23.611	6	1	2362	2	1	28	9422	0	0	0
23.621	6	1	2363	2	1	28	9422	0	0	0
23.661	6	1	2367	2	1	28	9422	0	0	0
23.671	6	1	2368	2	1	28	9422	0	0	0
23.711	6	1	2372	2	1	28	9422	0	0	0
23.721	6	1	2373	2	1	28	9422	0	0	0
23.761	6	1	2377	2	1	28	9422	0	0	0
23.771	6	1	2378	2	1	28	9422	0	0	0
23.778	6	1	2378	9	1	28	9422	0	0	0
23.811	6	1	2382	2	1	28	9422	0	0	0
23.818	6	1	2382	9	1	28	9422	0	0	0
23.821	6	1	2383	2	1	28	9422	0	0	0
23.861	6	1	2387	2	1	28	9422	0	0	0
23.871	6	1	2388	2	1	28	9422	0	0	0
23.911	6	1	2392	2	1	28	9422	0	0	0
23.921	6	1	2393	2	1	28	9422	0	0	0
23.961	6	1	2397	2	1	28	9422	0	0	0
23.971	6	1	2398	2	1	28	9422	0	0	0
24.011	6	1	2402	2	1	28	9422	0	0	0
24.021	6	1	2403	2	1	28	9422	0	0	0
24.061	6	1	2407	2	1	28	9422	0	0	0
24.071	6	1	2408	2	1	26	7708	0	0	0
24.111	6	1	2412	2	1	28	9422	0	0	0
24.121	6	1	2413	2	1	28	9422	0	0	0
24.161	6	1	2417	2	1	28	9422	0	0	0
24.171	6	1	2418	2	1	28	9422	0	0	0
24.211	6	1	2422	2	1	28	9422	0	0	0
24.221	6	1	2423	2	1	28	9422	0	0	0
24.261	6	1	2427	2	1	28	9422	0	0	0
24.271	6	1	2428	2	1	28	9422	0	0	0
24.278	6	1	2428	9	1	28	9422	0	0	0
24.311	6	1	2432	2	1	28	9422	0	0	0
24.321	6	1	2433	2	1	28	9422	0	0	0
24.361	6	1	2437	2	1	28	9422	0	0	0
24.371	6	1	2438	2	1	28	9422	0	0	0
24.411	6	1	2442	2	1	28	9422	0	0	0
24.421	6	1	2443	2	1	28	9422	0	0	0
24.461	6	1	2447	2	1	28	9422	0	0	0
24.468	6	1	2447	9	1	28	9422	0	0	0
24.471	6	1	2448	2	1	28	9422	0	0	0
24.511	6	1	2452	2	1	28	9422	0	0	0
24.521	6	1	2453	2	1	28	9422	0	0	0
24.561	6	1	2457	2	1	28	9422	0	0	0
24.571	6	1	2458	2	1	28	9422	0	0	0
24.611	6	1	2462	2	1	28	9422	0	0	0
24.621	6	1	2463	2	1	28	9422	0	0	0
24.661	6	1	2467	2	1	28	9422	0	0	0
24.671	6	1	2468	2	1	28	9422	0	0	0
24.711	6	1	2472	2	1	28	9422	0	0	0
24.721	6	1	2473	2	1	28	9422	0	0	0
24.761	6	1	2477	2	1	28	9422	0	0	0
24.771	6	1	2478	2	1	28	9422	0	0	0
24.811	6	1	2482	2	1	28	9422	0	0	0
24.821	6	1	2483	2	1	28	9422	0	0	0
24.861	6	1	2487	2	1	28	9422	0	0	0
24.871	6	1	2488	2	1	28	9422	0	0	0
24.911	6	1	2492	2	1	28	9422	0	0	0
24.921	6	1	2493	2	1	28	9422	0	0	0
24.961	6	1	2497	2	1	28	9422	0	0	0
24.971	6	1	2498	2	1	28	9422	0	0	0
25.011	6	1	2502	2	1	28	9422	0	0	0
25.021	6	1	2503	2	1	28	9422	0	0	0
25.061	6	1	2507	2	1	28	9422	0	0	0
25.071	6	1	2508	2	1	28	9422	0	0	0
25.111	6	1	2512	2	1	28	9422	0	0	0
25.121	6	1	2513	2	1	28	9422	0	0	0
25.161	6	1	2517	2	1	28	9422	0	0	0
25.171	6	1	2518	2	1	28	9422	0	0	0
25.211	6	1	2522	2	1	28	9422	0	0	0
25.221	6	1	2523	2	1	28	9422	0	0	0
25.261	6	1	2527	2	1	28	9422	0	0	0
25.271	6	1	2528	2	1	28	9422	0	0	0
25.311	6	1	2532	2	1	28	9422	0	0	0
25.321	6	1	2533	2	1	28	9422	0	0	0
25.361	6	1	2537	2	1	28	9422	0	0	0
25.371	6	1	2538	2	1	28	9422	0	0	0
25.411	6	1	2542	2	1	28	9422	0	0	0
25.421	6	1	2543	2	1	28	9422	0	0	0
25.461	6	1	2547	2	1	28	9422	0	0	0
25.471	6	1	2548	2	1	28	9422	0	0	0
25.511	6	1	2552	2	1	24	6882	0	0	0
25.521	6	1	2553	2	1	28	9422	0	0	0
25.561	6	1	2557	2	1	26	7708	0	0	0
25.571	6	1	2558	2	1	28	9422	0	0	0
25.611	6	1	2562	2	1	28	9422	0	0	0
25.621	6	1	2563	2	1	28	9422	0	0	0
25.661	6	1	2567	2	1	28	9422	0	0	0
25.671	6	1	2568	2	1	28	9422	0	0	0
25.711	6	1	2572	2	1	28	9422	0	0	0
25.721	6	1	2573	2	1	28	9422	0	0	0
25.761	6	1	2577	2	1	28	9422	0	0	0
25.771	6	1	2578	2	1	28	9422	0	0	0
25.811	6	1	2582	2	1	28	9422	0	0	0
25.821	6	1	2583	2	1	28	9422	0	0	0
25.861	6	1	2587	2	1	28	9422	0	0	0
25.871	6	1	2588	2	1	28	9422	0	0	0
25.911	6	1	2592	2	1	28	9422	0	0	0
25.921	6	1	2593	2	1	28	9422	0	0	0
25.961	6	1	2597	2	1	28	9422	0	0	0
25.971	6	1	2598	2	1	28	9422	0	0	0
26.011	6	1	2602	2	1	28	9422	0	0	0
26.021	6	1	2603	2	1	28	9422	0	0	0
26.061	6	1	2607	2	1	28	9422	0	0	0
26.071	6	1	2608	2	1	28	9422	0	0	0
26.111	6	1	2612	2	1	28	9422	0	0	0
26.121	6	1	2613	2	1	28	9422	0	0	0
26.161	6	1	2617	2	1	28	9422	0	0	0
26.171	6	1	2618	2	1	28	9422	0	0	0
26.211	6	1	2622	2	1	28	9422	0	0	0
26.221	6	1	2623	2	1	28	9422	0	0	0
26.261	6	1	2627	2	1	28	9422	0	0	0
26.271	6	1	2628	2	1	28	9422	0	0	0
26.311	6	1	2632	2	1	28	9422	0	0	0
26.321	6	1	2633	2	1	28	9422	0	0	0
26.361	6	1	2637	2	1	28	9422	0	0	0
26.371	6	1	2638	2	1	26	7708	0	0	0
26.411	6	1	2642	2	1	28	9422	0	0	0
26.421	6	1	2643	2	1	28	9422	0	0	0
26.461	6	1	2647	2	1	28	9422	0	0	0
26.471	6	1	2648	2	1	28	9422	0	0	0
26.511	6	1	2652	2	1	28	9422	0	0	0
26.521	6	1	2653	2	1	28	9422	0	0	0
26.561	6	1	2657	2	1	28	9422	0	0	0
26.571	6	1	2658	2	1	28	9422	0	0	0
26.611	6	1	2662	2	1	28	9422	0	0	0
26.621	6	1	2663	2	1	28	9422	0	0	0
26.661	6	1	2667	2	1	28	9422	0	0	0
26.671	6	1	2668	2	1	28	9422	0	0	0
26.711	6	1	2672	2	1	28	9422	0	0	0
26.721	6	1	2673	2	1	28	9422	0	0	0
26.761	6	1	2677	2	1	28	9422	0	0	0
26.771	6	1	2678	2	1	28	9422	0	0	0
26.811	6	1	2682	2	1	28	9422	0	0	0
26.821	6	1	2683	2	1	28	9422	0	0	0
26.861	6	1	2687	2	1	26	7708	0	0	0
26.871	6	1	2688	2	1	28	9422	0	0	0
26.911	6	1	2692	2	1	28	9422	0	0	0
