% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
719473	7	1	3	0	28	9422	0	1	0
719513	7	1	3	0	28	9422	0	1	0
719523	7	1	3	0	28	9422	0	1	0
719563	7	1	3	0	28	9422	0	1	0
719573	7	1	3	0	28	9422	0	1	0
719613	7	1	3	0	28	9422	0	1	0
719623	7	1	3	0	28	9422	0	1	0
719663	7	1	3	0	28	9422	0	1	0
719673	7	1	3	0	28	9422	0	1	0
719713	7	1	3	0	28	9422	0	1	0
719723	7	1	3	0	28	9422	0	1	0
719763	7	1	3	0	28	9422	0	1	0
719773	7	1	3	0	28	9422	0	1	0
719813	7	1	3	0	28	9422	0	1	0
719823	7	1	3	0	28	9422	0	1	0
719863	7	1	3	0	28	9422	0	1	0
719873	7	1	3	0	28	9422	0	1	0
719913	7	1	3	0	28	9422	0	1	0
719923	7	1	3	0	28	9422	0	1	0
719963	7	1	3	0	28	9422	0	1	0
719973	7	1	3	0	28	9422	0	1	0
720013	7	1	3	0	28	9422	0	1	0
720023	7	1	3	0	28	9422	0	1	0
720063	7	1	3	0	28	9422	0	1	0
720073	7	1	3	0	28	9422	0	1	0
720113	7	1	3	0	28	9422	0	1	0
720123	7	1	3	0	28	9422	0	1	0
720163	7	1	3	0	28	9422	0	1	0
720173	7	1	3	0	28	9422	0	1	0
720213	7	1	3	0	28	9422	0	1	0
720223	7	1	3	0	28	9422	0	1	0
720263	7	1	3	0	28	9422	0	1	0
720273	7	1	3	0	28	9422	0	1	0
720313	7	1	3	0	28	9422	0	1	0
720323	7	1	3	0	28	9422	0	1	0
720363	7	1	3	0	28	9422	0	1	0
720373	7	1	3	0	28	9422	0	1	0
720413	7	1	3	0	28	9422	0	1	0
720423	7	1	3	0	28	9422	0	1	0
720463	7	1	3	0	28	9422	0	1	0
720473	7	1	3	0	28	9422	0	1	0
720513	7	1	3	0	28	9422	0	1	0
720523	7	1	3	0	28	9422	0	1	0
720563	7	1	3	0	28	9422	0	1	0
720573	7	1	3	0	28	9422	0	1	0
720613	7	1	3	0	28	9422	0	1	0
720623	7	1	3	0	28	9422	0	1	0
720663	7	1	3	0	28	9422	0	1	0
720673	7	1	3	0	28	9422	0	1	0
720713	7	1	3	0	28	9422	0	1	0
720723	7	1	3	0	28	9422	0	1	0
720763	7	1	3	0	28	9422	0	1	0
720773	7	1	3	0	28	9422	0	1	0
720813	7	1	3	0	28	9422	0	1	0
720823	7	1	3	0	28	9422	0	1	0
720863	7	1	3	0	28	9422	0	1	0
720873	7	1	3	0	28	9422	0	1	0
720913	7	1	3	0	28	9422	0	1	0
720923	7	1	3	0	28	9422	0	1	0
720963	7	1	3	0	28	9422	0	1	0
720973	7	1	3	0	28	9422	0	1	0
721013	7	1	3	0	28	9422	0	1	0
721023	7	1	3	0	28	9422	0	1	0
721063	7	1	3	0	28	9422	0	1	0
721073	7	1	3	0	28	9422	0	1	0
721113	7	1	3	0	28	9422	0	1	0
721123	7	1	3	0	28	9422	0	1	0
721163	7	1	3	0	28	9422	0	1	0
721173	7	1	3	0	28	9422	0	1	0
721213	7	1	3	0	28	9422	0	1	0
721223	7	1	3	0	28	9422	0	1	0
721263	7	1	3	0	28	9422	0	1	0
721273	7	1	3	0	28	9422	0	1	0
721313	7	1	3	0	28	9422	0	1	0
721323	7	1	3	0	28	9422	0	1	0
721363	7	1	3	0	28	9422	0	1	0
721373	7	1	3	0	28	9422	0	1	0
721413	7	1	3	0	28	9422	0	1	0
721423	7	1	3	0	28	9422	0	1	0
721463	7	1	3	0	28	9422	0	1	0
721473	7	1	3	0	28	9422	0	1	0
721513	7	1	3	0	28	9422	0	1	0
721523	7	1	3	0	28	9422	0	1	0
721563	7	1	3	0	28	9422	0	1	0
721573	7	1	3	0	28	9422	0	1	0
721613	7	1	3	0	28	9422	0	1	0
721623	7	1	3	0	28	9422	0	1	0
721663	7	1	3	0	28	9422	0	1	0
721673	7	1	3	0	28	9422	0	1	0
721713	7	1	3	0	28	9422	0	1	0
721723	7	1	3	0	28	9422	0	1	0
721763	7	1	3	0	28	9422	0	1	0
721773	7	1	3	0	28	9422	0	1	0
721813	7	1	3	0	28	9422	0	1	0
721823	7	1	3	0	28	9422	0	1	0
721863	7	1	3	0	28	9422	0	1	0
721873	7	1	3	0	28	9422	0	1	0
721913	7	1	3	0	28	9422	0	1	0
721923	7	1	3	0	28	9422	0	1	0
721963	7	1	3	0	28	9422	0	1	0
721973	7	1	3	0	28	9422	0	1	0
722013	7	1	3	0	28	9422	0	1	0
722023	7	1	3	0	28	9422	0	1	0
722063	7	1	3	0	28	9422	0	1	0
722073	7	1	3	0	28	9422	0	1	0
722113	7	1	3	0	28	9422	0	1	0
722123	7	1	3	0	28	9422	0	1	0
722163	7	1	3	0	28	9422	0	1	0
722173	7	1	3	0	28	9422	0	1	0
722213	7	1	3	0	28	9422	0	1	0
722223	7	1	3	0	28	9422	0	1	0
722263	7	1	3	0	28	9422	0	1	0
722273	7	1	3	0	28	9422	0	1	0
722313	7	1	3	0	28	9422	0	1	0
722323	7	1	3	0	28	9422	0	1	0
722363	7	1	3	0	28	9422	0	1	0
722373	7	1	3	0	28	9422	0	1	0
722413	7	1	3	0	28	9422	0	1	0
722423	7	1	3	0	28	9422	0	1	0
722463	7	1	3	0	28	9422	0	1	0
722473	7	1	3	0	28	9422	0	1	0
722513	7	1	3	0	28	9422	0	1	0
722523	7	1	3	0	28	9422	0	1	0
722563	7	1	3	0	28	9422	0	1	0
722573	7	1	3	0	28	9422	0	1	0
722613	7	1	3	0	28	9422	0	1	0
722623	7	1	3	0	28	9422	0	1	0
722663	7	1	3	0	28	9422	0	1	0
722673	7	1	3	0	28	9422	0	1	0
722713	7	1	3	0	28	9422	0	1	0
722723	7	1	3	0	28	9422	0	1	0
722763	7	1	3	0	28	9422	0	1	0
722773	7	1	3	0	28	9422	0	1	0
722813	7	1	3	0	28	9422	0	1	0
722823	7	1	3	0	28	9422	0	1	0
722863	7	1	3	0	28	9422	0	1	0
722873	7	1	3	0	28	9422	0	1	0
722913	7	1	3	0	28	9422	0	1	0
722923	7	1	3	0	28	9422	0	1	0
722963	7	1	3	0	28	9422	0	1	0
722973	7	1	3	0	28	9422	0	1	0
723013	7	1	3	0	28	9422	0	1	0
723023	7	1	3	0	28	9422	0	1	0
723063	7	1	3	0	28	9422	0	1	0
723073	7	1	3	0	28	9422	0	1	0
723113	7	1	3	0	28	9422	0	1	0
723123	7	1	3	0	28	9422	0	1	0
723163	7	1	3	0	28	9422	0	1	0
723173	7	1	3	0	28	9422	0	1	0
723213	7	1	3	0	28	9422	0	1	0
723223	7	1	3	0	28	9422	0	1	0
723263	7	1	3	0	28	9422	0	1	0
723273	7	1	3	0	28	9422	0	1	0
723313	7	1	3	0	28	9422	0	1	0
723323	7	1	3	0	28	9422	0	1	0
723363	7	1	3	0	28	9422	0	1	0
723373	7	1	3	0	28	9422	0	1	0
723413	7	1	3	0	28	9422	0	1	0
723423	7	1	3	0	28	9422	0	1	0
723463	7	1	3	0	28	9422	0	1	0
723473	7	1	3	0	28	9422	0	1	0
723513	7	1	3	0	28	9422	0	1	0
723523	7	1	3	0	28	9422	0	1	0
723563	7	1	3	0	28	9422	0	1	0
723573	7	1	3	0	28	9422	0	1	0
723613	7	1	3	0	28	9422	0	1	0
723623	7	1	3	0	28	9422	0	1	0
723663	7	1	3	0	28	9422	0	1	0
723673	7	1	3	0	28	9422	0	1	0
723713	7	1	3	0	28	9422	0	1	0
723723	7	1	3	0	28	9422	0	1	0
723763	7	1	3	0	28	9422	0	1	0
723773	7	1	3	0	28	9422	0	1	0
723813	7	1	3	0	28	9422	0	1	0
723823	7	1	3	0	28	9422	0	1	0
723863	7	1	3	0	28	9422	0	1	0
723873	7	1	3	0	28	9422	0	1	0
723913	7	1	3	0	28	9422	0	1	0
723923	7	1	3	0	28	9422	0	1	0
723963	7	1	3	0	28	9422	0	1	0
723973	7	1	3	0	28	9422	0	1	0
724013	7	1	3	0	28	9422	0	1	0
724023	7	1	3	0	28	9422	0	1	0
724063	7	1	3	0	28	9422	0	1	0
724073	7	1	3	0	28	9422	0	1	0
724113	7	1	3	0	28	9422	0	1	0
724123	7	1	3	0	28	9422	0	1	0
724163	7	1	3	0	28	9422	0	1	0
724173	7	1	3	0	28	9422	0	1	0
724213	7	1	3	0	28	9422	0	1	0
724223	7	1	3	0	28	9422	0	1	0
724263	7	1	3	0	28	9422	0	1	0
724273	7	1	3	0	28	9422	0	1	0
724313	7	1	3	0	28	9422	0	1	0
724323	7	1	3	0	28	9422	0	1	0
724363	7	1	3	0	28	9422	0	1	0
724373	7	1	3	0	28	9422	0	1	0
724413	7	1	3	0	28	9422	0	1	0
724423	7	1	3	0	28	9422	0	1	0
724463	7	1	3	0	28	9422	0	1	0
724473	7	1	3	0	28	9422	0	1	0
724513	7	1	3	0	28	9422	0	1	0
724523	7	1	3	0	28	9422	0	1	0
724563	7	1	3	0	28	9422	0	1	0
724573	7	1	3	0	28	9422	0	1	0
724613	7	1	3	0	28	9422	0	1	0
724623	7	1	3	0	28	9422	0	1	0
724663	7	1	3	0	28	9422	0	1	0
724673	7	1	3	0	28	9422	0	1	0
724713	7	1	3	0	28	9422	0	1	0
724723	7	1	3	0	28	9422	0	1	0
724763	7	1	3	0	28	9422	0	1	0
724773	7	1	3	0	28	9422	0	1	0
724813	7	1	3	0	28	9422	0	1	0
724823	7	1	3	0	28	9422	0	1	0
724863	7	1	3	0	28	9422	0	1	0
724873	7	1	3	0	28	9422	0	1	0
724913	7	1	3	0	28	9422	0	1	0
724923	7	1	3	0	28	9422	0	1	0
724963	7	1	3	0	28	9422	0	1	0
724973	7	1	3	0	28	9422	0	1	0
725013	7	1	3	0	28	9422	0	1	0
725023	7	1	3	0	28	9422	0	1	0
725063	7	1	3	0	28	9422	0	1	0
725073	7	1	3	0	28	9422	0	1	0
725113	7	1	3	0	28	9422	0	1	0
725123	7	1	3	0	28	9422	0	1	0
725163	7	1	3	0	28	9422	0	1	0
725173	7	1	3	0	28	9422	0	1	0
725213	7	1	3	0	28	9422	0	1	0
725223	7	1	3	0	28	9422	0	1	0
725263	7	1	3	0	28	9422	0	1	0
725273	7	1	3	0	28	9422	0	1	0
725313	7	1	3	0	28	9422	0	1	0
725323	7	1	3	0	28	9422	0	1	0
725363	7	1	3	0	28	9422	0	1	0
725373	7	1	3	0	28	9422	0	1	0
725413	7	1	3	0	28	9422	0	1	0
725423	7	1	3	0	28	9422	0	1	0
725463	7	1	3	0	28	9422	0	1	0
725473	7	1	3	0	28	9422	0	1	0
725513	7	1	3	0	28	9422	0	1	0
725523	7	1	3	0	28	9422	0	1	0
725563	7	1	3	0	28	9422	0	1	0
725573	7	1	3	0	28	9422	0	1	0
725613	7	1	3	0	28	9422	0	1	0
725623	7	1	3	0	28	9422	0	1	0
725663	7	1	3	0	28	9422	0	1	0
725673	7	1	3	0	28	9422	0	1	0
725713	7	1	3	0	28	9422	0	1	0
725723	7	1	3	0	28	9422	0	1	0
725763	7	1	3	0	28	9422	0	1	0
725773	7	1	3	0	28	9422	0	1	0
725813	7	1	3	0	28	9422	0	1	0
725823	7	1	3	0	28	9422	0	1	0
725863	7	1	3	0	28	9422	0	1	0
725873	7	1	3	0	28	9422	0	1	0
725913	7	1	3	0	28	9422	0	1	0
725923	7	1	3	0	28	9422	0	1	0
725963	7	1	3	0	28	9422	0	1	0
725973	7	1	3	0	28	9422	0	1	0
726013	7	1	3	0	28	9422	0	1	0
726023	7	1	3	0	28	9422	0	1	0
726063	7	1	3	0	28	9422	0	1	0
726073	7	1	3	0	28	9422	0	1	0
726113	7	1	3	0	28	9422	0	1	0
726123	7	1	3	0	28	9422	0	1	0
726163	7	1	3	0	28	9422	0	1	0
726173	7	1	3	0	28	9422	0	1	0
726213	7	1	3	0	28	9422	0	1	0
726223	7	1	3	0	28	9422	0	1	0
726263	7	1	3	0	28	9422	0	1	0
726273	7	1	3	0	28	9422	0	1	0
726313	7	1	3	0	28	9422	0	1	0
726323	7	1	3	0	28	9422	0	1	0
726363	7	1	3	0	28	9422	0	1	0
726373	7	1	3	0	28	9422	0	1	0
726413	7	1	3	0	28	9422	0	1	0
726423	7	1	3	0	28	9422	0	1	0
726463	7	1	3	0	28	9422	0	1	0
726473	7	1	3	0	28	9422	0	1	0
726513	7	1	3	0	28	9422	0	1	0
726523	7	1	3	0	28	9422	0	1	0
726563	7	1	3	0	28	9422	0	1	0
726573	7	1	3	0	28	9422	0	1	0
726613	7	1	3	0	28	9422	0	1	0
726623	7	1	3	0	28	9422	0	1	0
726663	7	1	3	0	28	9422	0	1	0
726673	7	1	3	0	28	9422	0	1	0
726713	7	1	3	0	28	9422	0	1	0
726723	7	1	3	0	28	9422	0	1	0
726763	7	1	3	0	28	9422	0	1	0
726773	7	1	3	0	28	9422	0	1	0
726813	7	1	3	0	28	9422	0	1	0
726823	7	1	3	0	28	9422	0	1	0
726863	7	1	3	0	28	9422	0	1	0
726873	7	1	3	0	28	9422	0	1	0
726913	7	1	3	0	28	9422	0	1	0
726923	7	1	3	0	28	9422	0	1	0
726963	7	1	3	0	28	9422	0	1	0
726973	7	1	3	0	28	9422	0	1	0
727013	7	1	3	0	28	9422	0	1	0
727023	7	1	3	0	28	9422	0	1	0
727063	7	1	3	0	28	9422	0	1	0
727073	7	1	3	0	28	9422	0	1	0
727113	7	1	3	0	28	9422	0	1	0
727123	7	1	3	0	28	9422	0	1	0
727163	7	1	3	0	28	9422	0	1	0
727173	7	1	3	0	28	9422	0	1	0
727213	7	1	3	0	28	9422	0	1	0
727223	7	1	3	0	28	9422	0	1	0
727263	7	1	3	0	28	9422	0	1	0
727273	7	1	3	0	28	9422	0	1	0
727313	7	1	3	0	28	9422	0	1	0
727323	7	1	3	0	28	9422	0	1	0
727363	7	1	3	0	28	9422	0	1	0
727373	7	1	3	0	28	9422	0	1	0
727413	7	1	3	0	28	9422	0	1	0
727423	7	1	3	0	28	9422	0	1	0
727463	7	1	3	0	28	9422	0	1	0
727473	7	1	3	0	28	9422	0	1	0
727513	7	1	3	0	28	9422	0	1	0
727523	7	1	3	0	28	9422	0	1	0
727563	7	1	3	0	28	9422	0	1	0
727573	7	1	3	0	28	9422	0	1	0
727613	7	1	3	0	28	9422	0	1	0
727623	7	1	3	0	28	9422	0	1	0
727663	7	1	3	0	28	9422	0	1	0
727673	7	1	3	0	28	9422	0	1	0
727713	7	1	3	0	28	9422	0	1	0
727723	7	1	3	0	28	9422	0	1	0
727763	7	1	3	0	28	9422	0	1	0
727773	7	1	3	0	28	9422	0	1	0
727813	7	1	3	0	28	9422	0	1	0
727823	7	1	3	0	28	9422	0	1	0
727863	7	1	3	0	28	9422	0	1	0
727873	7	1	3	0	28	9422	0	1	0
727913	7	1	3	0	28	9422	0	1	0
727923	7	1	3	0	28	9422	0	1	0
727963	7	1	3	0	28	9422	0	1	0
727973	7	1	3	0	28	9422	0	1	0
728013	7	1	3	0	28	9422	0	1	0
728023	7	1	3	0	28	9422	0	1	0
728063	7	1	3	0	28	9422	0	1	0
728073	7	1	3	0	28	9422	0	1	0
728113	7	1	3	0	28	9422	0	1	0
728123	7	1	3	0	28	9422	0	1	0
728163	7	1	3	0	28	9422	0	1	0
728173	7	1	3	0	28	9422	0	1	0
728213	7	1	3	0	28	9422	0	1	0
728223	7	1	3	0	28	9422	0	1	0
728263	7	1	3	0	28	9422	0	1	0
728273	7	1	3	0	28	9422	0	1	0
728313	7	1	3	0	28	9422	0	1	0
728323	7	1	3	0	28	9422	0	1	0
728363	7	1	3	0	28	9422	0	1	0
728373	7	1	3	0	28	9422	0	1	0
728413	7	1	3	0	28	9422	0	1	0
728423	7	1	3	0	28	9422	0	1	0
728463	7	1	3	0	28	9422	0	1	0
728473	7	1	3	0	28	9422	0	1	0
728513	7	1	3	0	28	9422	0	1	0
728523	7	1	3	0	28	9422	0	1	0
728563	7	1	3	0	28	9422	0	1	0
728573	7	1	3	0	28	9422	0	1	0
728613	7	1	3	0	28	9422	0	1	0
728623	7	1	3	0	28	9422	0	1	0
728663	7	1	3	0	28	9422	0	1	0
728673	7	1	3	0	28	9422	0	1	0
728713	7	1	3	0	28	9422	0	1	0
728723	7	1	3	0	28	9422	0	1	0
728763	7	1	3	0	28	9422	0	1	0
728773	7	1	3	0	28	9422	0	1	0
728813	7	1	3	0	28	9422	0	1	0
728823	7	1	3	0	28	9422	0	1	0
728863	7	1	3	0	28	9422	0	1	0
728873	7	1	3	0	28	9422	0	1	0
728913	7	1	3	0	28	9422	0	1	0
728923	7	1	3	0	28	9422	0	1	0
728963	7	1	3	0	28	9422	0	1	0
728973	7	1	3	0	28	9422	0	1	0
729013	7	1	3	0	28	9422	0	1	0
729023	7	1	3	0	28	9422	0	1	0
729063	7	1	3	0	28	9422	0	1	0
729073	7	1	3	0	28	9422	0	1	0
729113	7	1	3	0	28	9422	0	1	0
729123	7	1	3	0	28	9422	0	1	0
729163	7	1	3	0	28	9422	0	1	0
729173	7	1	3	0	28	9422	0	1	0
729213	7	1	3	0	28	9422	0	1	0
729223	7	1	3	0	28	9422	0	1	0
729263	7	1	3	0	28	9422	0	1	0
729273	7	1	3	0	28	9422	0	1	0
729313	7	1	3	0	28	9422	0	1	0
729323	7	1	3	0	28	9422	0	1	0
729363	7	1	3	0	28	9422	0	1	0
729373	7	1	3	0	28	9422	0	1	0
729413	7	1	3	0	28	9422	0	1	0
729423	7	1	3	0	28	9422	0	1	0
729463	7	1	3	0	28	9422	0	1	0
729473	7	1	3	0	28	9422	0	1	0
729513	7	1	3	0	28	9422	0	1	0
729523	7	1	3	0	28	9422	0	1	0
729563	7	1	3	0	28	9422	0	1	0
729573	7	1	3	0	28	9422	0	1	0
729613	7	1	3	0	28	9422	0	1	0
729623	7	1	3	0	28	9422	0	1	0
729663	7	1	3	0	28	9422	0	1	0
729673	7	1	3	0	28	9422	0	1	0
729713	7	1	3	0	28	9422	0	1	0
729723	7	1	3	0	28	9422	0	1	0
729763	7	1	3	0	28	9422	0	1	0
729773	7	1	3	0	28	9422	0	1	0
729813	7	1	3	0	28	9422	0	1	0
729823	7	1	3	0	28	9422	0	1	0
729863	7	1	3	0	28	9422	0	1	0
729873	7	1	3	0	28	9422	0	1	0
729913	7	1	3	0	28	9422	0	1	0
729923	7	1	3	0	28	9422	0	1	0
729963	7	1	3	0	28	9422	0	1	0
729973	7	1	3	0	28	9422	0	1	0
730013	7	1	3	0	28	9422	0	1	0
730023	7	1	3	0	28	9422	0	1	0
730063	7	1	3	0	28	9422	0	1	0
730073	7	1	3	0	28	9422	0	1	0
730113	7	1	3	0	28	9422	0	1	0
730123	7	1	3	0	28	9422	0	1	0
730163	7	1	3	0	28	9422	0	1	0
730173	7	1	3	0	28	9422	0	1	0
730213	7	1	3	0	28	9422	0	1	0
730223	7	1	3	0	28	9422	0	1	0
730263	7	1	3	0	28	9422	0	1	0
730273	7	1	3	0	28	9422	0	1	0
730313	7	1	3	0	28	9422	0	1	0
730323	7	1	3	0	28	9422	0	1	0
730363	7	1	3	0	28	9422	0	1	0
730373	7	1	3	0	28	9422	0	1	0
730413	7	1	3	0	28	9422	0	1	0
730423	7	1	3	0	28	9422	0	1	0
730463	7	1	3	0	28	9422	0	1	0
730473	7	1	3	0	28	9422	0	1	0
730513	7	1	3	0	28	9422	0	1	0
730523	7	1	3	0	28	9422	0	1	0
730563	7	1	3	0	28	9422	0	1	0
730573	7	1	3	0	28	9422	0	1	0
730613	7	1	3	0	28	9422	0	1	0
730623	7	1	3	0	28	9422	0	1	0
730663	6	1	6	0	28	9422	0	1	0
730673	6	1	6	0	28	9422	0	1	0
730713	6	1	6	0	28	9422	0	1	0
730723	6	1	6	0	28	9422	0	1	0
730763	6	1	6	0	28	9422	0	1	0
730773	6	1	6	0	28	9422	0	1	0
730813	6	1	6	0	28	9422	0	1	0
730823	6	1	6	0	28	9422	0	1	0
730863	6	1	6	0	28	9422	0	1	0
730873	6	1	6	0	28	9422	0	1	0
730913	6	1	6	0	28	9422	0	1	0
730923	6	1	6	0	28	9422	0	1	0
730963	6	1	6	0	28	9422	0	1	0
730973	6	1	6	0	28	9422	0	1	0
731013	6	1	6	0	28	9422	0	1	0
731023	6	1	6	0	28	9422	0	1	0
731063	6	1	6	0	28	9422	0	1	0
731073	6	1	6	0	28	9422	0	1	0
731113	6	1	6	0	28	9422	0	1	0
731123	6	1	6	0	28	9422	0	1	0
731163	6	1	6	0	28	9422	0	1	0
731173	6	1	6	0	28	9422	0	1	0
731213	6	1	6	0	28	9422	0	1	0
731223	6	1	6	0	28	9422	0	1	0
731263	6	1	6	0	28	9422	0	1	0
731273	6	1	6	0	28	9422	0	1	0
731313	6	1	6	0	28	9422	0	1	0
731323	6	1	6	0	28	9422	0	1	0
731363	6	1	6	0	28	9422	0	1	0
731373	6	1	6	0	28	9422	0	1	0
731413	6	1	6	0	28	9422	0	1	0
731423	6	1	6	0	28	9422	0	1	0
731463	6	1	6	0	28	9422	0	1	0
731473	6	1	6	0	28	9422	0	1	0
731513	6	1	6	0	28	9422	0	1	0
731523	6	1	6	0	28	9422	0	1	0
731563	6	1	6	0	28	9422	0	1	0
731573	6	1	6	0	28	9422	0	1	0
731613	6	1	6	0	28	9422	0	1	0
731623	6	1	6	0	28	9422	0	1	0
731663	6	1	6	0	28	9422	0	1	0
731673	6	1	6	0	28	9422	0	1	0
731713	6	1	6	0	28	9422	0	1	0
731723	6	1	6	0	28	9422	0	1	0
731763	6	1	6	0	28	9422	0	1	0
731773	6	1	6	0	28	9422	0	1	0
731813	6	1	6	0	28	9422	0	1	0
731823	6	1	6	0	28	9422	0	1	0
731863	6	1	6	0	28	9422	0	1	0
731873	6	1	6	0	28	9422	0	1	0
731913	6	1	6	0	28	9422	0	1	0
731923	6	1	6	0	28	9422	0	1	0
731963	6	1	6	0	28	9422	0	1	0
731973	6	1	6	0	28	9422	0	1	0
732013	6	1	6	0	28	9422	0	1	0
732023	6	1	6	0	28	9422	0	1	0
732063	6	1	6	0	28	9422	0	1	0
732073	6	1	6	0	28	9422	0	1	0
732113	6	1	6	0	28	9422	0	1	0
732123	6	1	6	0	28	9422	0	1	0
732163	6	1	6	0	28	9422	0	1	0
732173	6	1	6	0	28	9422	0	1	0
732213	6	1	6	0	28	9422	0	1	0
732223	6	1	6	0	28	9422	0	1	0
732263	6	1	6	0	28	9422	0	1	0
732273	6	1	6	0	28	9422	0	1	0
732313	6	1	6	0	28	9422	0	1	0
732323	6	1	6	0	28	9422	0	1	0
732363	6	1	6	0	28	9422	0	1	0
732373	6	1	6	0	28	9422	0	1	0
732413	6	1	6	0	28	9422	0	1	0
732423	6	1	6	0	28	9422	0	1	0
732463	6	1	6	0	28	9422	0	1	0
732473	6	1	6	0	28	9422	0	1	0
732513	6	1	6	0	28	9422	0	1	0
732523	6	1	6	0	28	9422	0	1	0
732563	6	1	6	0	28	9422	0	1	0
732573	6	1	6	0	28	9422	0	1	0
732613	6	1	6	0	28	9422	0	1	0
732623	6	1	6	0	28	9422	0	1	0
732663	6	1	6	0	28	9422	0	1	0
732673	6	1	6	0	28	9422	0	1	0
732713	6	1	6	0	28	9422	0	1	0
732723	6	1	6	0	28	9422	0	1	0
732763	6	1	6	0	28	9422	0	1	0
732773	6	1	6	0	28	9422	0	1	0
732813	6	1	6	0	28	9422	0	1	0
732823	6	1	6	0	28	9422	0	1	0
732863	6	1	6	0	28	9422	0	1	0
732873	6	1	6	0	28	9422	0	1	0
732913	6	1	6	0	28	9422	0	1	0
732923	6	1	6	0	28	9422	0	1	0
732963	6	1	6	0	28	9422	0	1	0
732973	6	1	6	0	28	9422	0	1	0
733013	6	1	6	0	28	9422	0	1	0
733023	6	1	6	0	28	9422	0	1	0
733063	6	1	6	0	28	9422	0	1	0
733073	6	1	6	0	28	9422	0	1	0
733113	6	1	6	0	28	9422	0	1	0
733123	6	1	6	0	28	9422	0	1	0
733163	6	1	6	0	28	9422	0	1	0
733173	6	1	6	0	28	9422	0	1	0
733213	6	1	6	0	28	9422	0	1	0
733223	6	1	6	0	28	9422	0	1	0
733263	6	1	6	0	28	9422	0	1	0
733273	6	1	6	0	28	9422	0	1	0
733313	6	1	6	0	28	9422	0	1	0
733323	6	1	6	0	28	9422	0	1	0
733363	6	1	6	0	28	9422	0	1	0
733373	6	1	6	0	28	9422	0	1	0
733413	6	1	6	0	28	9422	0	1	0
733423	6	1	6	0	28	9422	0	1	0
733463	6	1	6	0	28	9422	0	1	0
733473	6	1	6	0	28	9422	0	1	0
733513	6	1	6	0	28	9422	0	1	0
733523	6	1	6	0	28	9422	0	1	0
733563	6	1	6	0	28	9422	0	1	0
733573	6	1	6	0	28	9422	0	1	0
733613	6	1	6	0	28	9422	0	1	0
733623	6	1	6	0	28	9422	0	1	0
733663	6	1	6	0	28	9422	0	1	0
733673	6	1	6	0	28	9422	0	1	0
733713	6	1	6	0	28	9422	0	1	0
733723	6	1	6	0	28	9422	0	1	0
733763	6	1	6	0	28	9422	0	1	0
733773	6	1	6	0	28	9422	0	1	0
733813	6	1	6	0	28	9422	0	1	0
733823	6	1	6	0	28	9422	0	1	0
733863	6	1	6	0	28	9422	0	1	0
733873	6	1	6	0	28	9422	0	1	0
733913	6	1	6	0	28	9422	0	1	0
733923	6	1	6	0	28	9422	0	1	0
733963	6	1	6	0	28	9422	0	1	0
733973	6	1	6	0	28	9422	0	1	0
734013	6	1	6	0	28	9422	0	1	0
734023	6	1	6	0	28	9422	0	1	0
734063	6	1	6	0	28	9422	0	1	0
734073	6	1	6	0	28	9422	0	1	0
734113	6	1	6	0	28	9422	0	1	0
734123	6	1	6	0	28	9422	0	1	0
734163	6	1	6	0	28	9422	0	1	0
734173	6	1	6	0	28	9422	0	1	0
734213	6	1	6	0	28	9422	0	1	0
734223	6	1	6	0	28	9422	0	1	0
734263	6	1	6	0	28	9422	0	1	0
734273	6	1	6	0	28	9422	0	1	0
734313	6	1	6	0	28	9422	0	1	0
734323	6	1	6	0	28	9422	0	1	0
734363	6	1	6	0	28	9422	0	1	0
734373	6	1	6	0	28	9422	0	1	0
734413	6	1	6	0	28	9422	0	1	0
734423	6	1	6	0	28	9422	0	1	0
734463	6	1	6	0	28	9422	0	1	0
734473	6	1	6	0	28	9422	0	1	0
734513	6	1	6	0	28	9422	0	1	0
734523	6	1	6	0	28	9422	0	1	0
734563	6	1	6	0	28	9422	0	1	0
734573	6	1	6	0	28	9422	0	1	0
734613	6	1	6	0	28	9422	0	1	0
734623	6	1	6	0	28	9422	0	1	0
734663	6	1	6	0	28	9422	0	1	0
734673	6	1	6	0	28	9422	0	1	0
734713	6	1	6	0	28	9422	0	1	0
734723	6	1	6	0	28	9422	0	1	0
734763	6	1	6	0	28	9422	0	1	0
734773	6	1	6	0	28	9422	0	1	0
734813	6	1	6	0	28	9422	0	1	0
734823	6	1	6	0	28	9422	0	1	0
734863	6	1	6	0	28	9422	0	1	0
734873	6	1	6	0	28	9422	0	1	0
734913	6	1	6	0	28	9422	0	1	0
734923	6	1	6	0	28	9422	0	1	0
734963	6	1	6	0	28	9422	0	1	0
734973	6	1	6	0	28	9422	0	1	0
735013	6	1	6	0	28	9422	0	1	0
735023	6	1	6	0	28	9422	0	1	0
735063	6	1	6	0	28	9422	0	1	0
735073	6	1	6	0	28	9422	0	1	0
735113	6	1	6	0	28	9422	0	1	0
735123	6	1	6	0	28	9422	0	1	0
735163	6	1	6	0	28	9422	0	1	0
735173	6	1	6	0	28	9422	0	1	0
735213	6	1	6	0	28	9422	0	1	0
735223	6	1	6	0	28	9422	0	1	0
735263	6	1	6	0	28	9422	0	1	0
735273	6	1	6	0	28	9422	0	1	0
735313	6	1	6	0	28	9422	0	1	0
